FAREID,JRNY_TYPE_ID,RTGNO,POS,REGION,ORIG,DEST,FARECLS,COMPARTMENT,FARE_CURR,PAX_TYPE,SALE_STR_DATE,SALE_END_DATE,TRAVEL_STR_DATE,TRAVEL_END_DATE,SEASON_STR_DATE,SEASON_END_DATE,DOW,MIN_STAY_UNIT,MIN_STAY_VAL,MAX_STAY_UNIT,MAX_STAY_VAL,FARE_TYPE,DEPARTURE_DATE,SNAP_DATE,CXR,BKG_TY,BKG_LY,BKG_YTD,RANK,MS_PERC,RNK_BASIS,YQ_YR_AMT_BC,Q_FUEL_AMT_BC,FAREAMT_BC,TAX_AMT_BC,Q_OTHERS_AMT_BC,TOTAL_AMT_BC,LAST_TOUCHED_DATE,INBOUND_BLACKOUT,EFFDT,ACTDISCDT,GPS_REC_STATUS,AP_UNIT,AP_VALUE,HUB,FLTRESTRICTION,RBD,YQ_YR_AMT,Q_FUEL_AMT,FAREAMT,TAX_AMT,Q_OTHERS_AMT,TOTAL_AMT,YQ_YR_AMT_EKFC,Q_FUEL_AMT_EKFC,FAREAMT_EKFC,TAX_AMT_EKFC,Q_OTHERS_AMT_EKFC,TOTAL_AMT_EKFC,CREATED_DATE,CREATED_BY,USD_TO_AED_MULT
2530021544,2,3400,US,AMERICAS,LAX,BOM,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/3/17,8/14/17,EK,1128,1161,0,0,23.44,,650,0,7838,98.14,0,8586.14,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,650,0,7838,98.14,0,8586.14,650,0,7838,98.14,0,8586.14,8/14/17,GPS,3.67303
2529977565,2,3400,US,AMERICAS,DFW,KUL,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,7/30/18,8/14/17,EK,26,19,0,0,2.01,,600,0,7887,94.22,0,8581.22,7/31/17,,2/28/17,12/31/99,,,,DXB,,Y,600,0,7887,94.22,0,8581.22,600,0,7887,94.22,0,8581.22,8/14/17,GPS,3.67303
2530020326,2,3400,US,AMERICAS,LAX,ACC,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/5/17,8/14/17,EK,19,25,0,0,2.8,,588,0,7767,197.12,0,8552.12,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,7767,197.12,0,8552.12,588,0,7767,197.12,0,8552.12,8/14/17,GPS,3.67303
2530049949,2,3400,US,AMERICAS,NYC,NBO,Y1RZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/3/17,8/14/17,EK,1037,897,0,0,18.86,,588,0,7788,131.62,0,8507.62,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,7788,131.62,0,8507.62,588,0,7788,131.62,0,8507.62,8/14/17,GPS,3.67303
2529934571,2,3400,US,AMERICAS,BOS,DAR,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/15/17,8/14/17,EK,211,166,0,0,37.21,,588,0,7726,130.62,0,8444.62,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,7726,130.62,0,8444.62,588,0,7726,130.62,0,8444.62,8/14/17,GPS,3.67303
2529958569,2,3400,US,AMERICAS,CHI,DAR,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/25/17,8/14/17,EK,27,52,0,0,4.27,,588,0,7726,126.12,0,8440.12,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,7726,126.12,0,8440.12,588,0,7726,126.12,0,8440.12,8/14/17,GPS,3.67303
2530121468,2,3400,US,AMERICAS,SFO,DUR,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/23/17,8/14/17,EK,56,37,0,0,47.86,,588,0,7710,115.69,0,8413.69,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,7710,115.69,0,8413.69,588,0,7710,115.69,0,8413.69,8/14/17,GPS,3.67303
2530025781,2,3400,US,AMERICAS,LAX,LUN,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/27/17,8/14/17,EK,84,101,0,0,51.85,,588,0,7580,128.62,0,8296.62,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,7580,128.62,0,8296.62,588,0,7580,128.62,0,8296.62,8/14/17,GPS,3.67303
2530027172,2,3400,US,AMERICAS,LAX,RUH,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/15/17,8/14/17,EK,39,230,0,0,5.88,,598,0,7409,127.51,0,8134.51,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,598,0,7409,127.51,0,8134.51,598,0,7409,127.51,0,8134.51,8/14/17,GPS,3.67303
2530110225,2,3400,US,AMERICAS,SEA,DUR,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/12/17,8/14/17,EK,87,63,0,0,62.14,,588,0,7370,111.19,0,8069.19,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,Y,588,0,7370,111.19,0,8069.19,588,0,7370,111.19,0,8069.19,8/14/17,GPS,3.67303
2530105862,2,3400,US,AMERICAS,SEA,AMM,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/15/17,8/14/17,EK,294,399,0,0,47.96,,588,0,6772,149.80,0,7509.80,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,Y,588,0,6772,149.80,0,7509.80,588,0,6772,149.80,0,7509.80,8/14/17,GPS,3.67303
2530113158,2,3400,US,AMERICAS,SEA,KWI,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/19/17,8/14/17,EK,102,191,0,0,30.91,,588,0,6772,86.74,0,7446.74,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,Y,588,0,6772,86.74,0,7446.74,588,0,6772,86.74,0,7446.74,8/14/17,GPS,3.67303
2530015225,2,3400,US,AMERICAS,HOU,DXB,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/24/17,8/14/17,EK,1336,1629,0,0,45.58,,484,0,6795,90.73,0,7369.73,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,484,0,6795,90.73,0,7369.73,484,0,6795,90.73,0,7369.73,8/14/17,GPS,3.67303
2530015225,2,3400,US,AMERICAS,HOU,DXB,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/18/17,8/14/17,EK,1336,1629,0,0,45.58,,484,0,6795,90.73,0,7369.73,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,484,0,6795,90.73,0,7369.73,484,0,6795,90.73,0,7369.73,8/14/17,GPS,3.67303
2529976946,2,3400,US,AMERICAS,DFW,KBL,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,7/23/18,8/14/17,EK,189,213,0,0,78.1,,624,0,6409,107.12,0,7140.12,7/24/17,,2/28/17,12/31/99,,,,DXB,,Y,624,0,6409,107.12,0,7140.12,624,0,6409,107.12,0,7140.12,8/14/17,GPS,3.67303
2529978902,2,3400,US,AMERICAS,DFW,MCT,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/16/17,8/14/17,EK,18,29,0,0,8.07,,588,0,6351,107.29,0,7046.29,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,6351,107.29,0,7046.29,588,0,6351,107.29,0,7046.29,8/14/17,GPS,3.67303
2529978777,2,3400,US,AMERICAS,DFW,MAA,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/12/17,8/14/17,EK,1365,1405,0,0,30.36,,650,0,5962,93.18,0,6705.18,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,650,0,5962,93.18,0,6705.18,650,0,5962,93.18,0,6705.18,8/14/17,GPS,3.67303
2530130224,2,3400,US,AMERICAS,WAS,DXB,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/25/17,8/14/17,EK,2033,2172,0,0,45.3,,484,0,6010,95.23,0,6589.23,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,484,0,6010,95.23,0,6589.23,484,0,6010,95.23,0,6589.23,8/14/17,GPS,3.67303
2529978623,2,3400,US,AMERICAS,DFW,LUN,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/5/17,8/14/17,EK,367,304,0,0,85.15,,588,0,5840,128.62,0,6556.62,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,5840,128.62,0,6556.62,588,0,5840,128.62,0,6556.62,8/14/17,GPS,3.67303
2529959492,2,3400,US,AMERICAS,CHI,DXB,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/25/17,8/14/17,EK,1454,968,0,0,38.83,,484,0,5943,90.73,0,6517.73,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,484,0,5943,90.73,0,6517.73,484,0,5943,90.73,0,6517.73,8/14/17,GPS,3.67303
2529959492,2,3400,US,AMERICAS,CHI,DXB,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/7/17,8/14/17,EK,1454,968,0,0,38.83,,484,0,5943,90.73,0,6517.73,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,484,0,5943,90.73,0,6517.73,484,0,5943,90.73,0,6517.73,8/14/17,GPS,3.67303
2530017208,2,3400,US,AMERICAS,HOU,LHE,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/25/17,8/14/17,EK,281,367,0,0,31.29,,624,0,5720,158.83,0,6502.83,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,624,0,5720,158.83,0,6502.83,624,0,5720,158.83,0,6502.83,8/14/17,GPS,3.67303
2530047104,2,3400,US,AMERICAS,NYC,KBL,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/23/17,8/14/17,EK,318,490,0,0,62.23,,624,0,5655,111.62,0,6390.62,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,624,0,5655,111.62,0,6390.62,624,0,5655,111.62,0,6390.62,8/14/17,GPS,3.67303
2529971420,2,3400,US,AMERICAS,DFW,CPT,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/10/17,8/14/17,EK,78,78,0,0,13.4,,588,0,5640,111.19,0,6339.19,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,5640,111.19,0,6339.19,588,0,5640,111.19,0,6339.19,8/14/17,GPS,3.67303
2529971420,2,3400,US,AMERICAS,DFW,CPT,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/17/17,8/14/17,EK,78,78,0,0,13.4,,588,0,5640,111.19,0,6339.19,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,5640,111.19,0,6339.19,588,0,5640,111.19,0,6339.19,8/14/17,GPS,3.67303
2529971420,2,3400,US,AMERICAS,DFW,CPT,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/18/17,8/14/17,EK,78,78,0,0,13.4,,588,0,5640,111.19,0,6339.19,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,5640,111.19,0,6339.19,588,0,5640,111.19,0,6339.19,8/14/17,GPS,3.67303
2530047102,2,3400,US,AMERICAS,NYC,KBL,Y1RZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/25/17,8/14/17,EK,318,490,0,0,62.23,,624,0,5595,111.62,0,6330.62,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,624,0,5595,111.62,0,6330.62,624,0,5595,111.62,0,6330.62,8/14/17,GPS,3.67303
2530048746,2,3400,US,AMERICAS,NYC,MCT,Y1RZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/19/17,8/14/17,EK,90,61,0,0,22.56,,588,0,5561,111.79,0,6260.79,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,5561,111.79,0,6260.79,588,0,5561,111.79,0,6260.79,8/14/17,GPS,3.67303
2529926676,2,3400,US,AMERICAS,BOS,AMD,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/30/17,8/14/17,EK,759,1015,0,0,59.11,,650,0,5280,95.34,0,6025.34,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,650,0,5280,95.34,0,6025.34,650,0,5280,95.34,0,6025.34,8/14/17,GPS,3.67303
2529995340,2,3400,US,AMERICAS,FLL,DAC,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/23/17,8/14/17,EK,425,5,0,0,97.93,,624,0,5188,171.24,0,5983.24,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,624,0,5188,171.24,0,5983.24,624,0,5188,171.24,0,5983.24,8/14/17,GPS,3.67303
2530017633,2,3400,US,AMERICAS,HOU,MED,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/27/17,8/14/17,EK,177,271,0,0,50,,598,0,5199,127.51,0,5924.51,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,Y,598,0,5199,127.51,0,5924.51,598,0,5199,127.51,0,5924.51,8/14/17,GPS,3.67303
2530000648,2,3400,US,AMERICAS,FLL,TRV,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/18/17,8/14/17,EK,101,17,0,0,95.28,,650,0,5156,109.02,0,5915.02,7/31/17,,2/28/17,12/31/99,,,,DXB,,Y,650,0,5156,109.02,0,5915.02,650,0,5156,109.02,0,5915.02,8/14/17,GPS,3.67303
2529966366,2,3400,US,AMERICAS,CHI,TRV,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/19/17,8/14/17,EK,379,297,0,0,41.38,,650,0,5156,109.02,0,5915.02,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,650,0,5156,109.02,0,5915.02,650,0,5156,109.02,0,5915.02,8/14/17,GPS,3.67303
2529958079,2,3400,US,AMERICAS,CHI,CPT,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/1/17,8/14/17,EK,161,113,0,0,12.24,,588,0,5163,111.19,0,5862.19,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,5163,111.19,0,5862.19,588,0,5163,111.19,0,5862.19,8/14/17,GPS,3.67303
2529968163,2,3400,US,AMERICAS,DFW,BEY,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/17/17,8/14/17,EK,141,184,0,0,13.17,,588,0,5127,111.92,0,5826.92,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,5127,111.92,0,5826.92,588,0,5127,111.92,0,5826.92,8/14/17,GPS,3.67303
2530040274,2,3400,US,AMERICAS,NYC,AMD,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/14/17,8/14/17,EK,1166,2138,0,0,10.34,,650,0,5080,95.34,0,5825.34,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,650,0,5080,95.34,0,5825.34,650,0,5080,95.34,0,5825.34,8/14/17,GPS,3.67303
2530040274,2,3400,US,AMERICAS,NYC,AMD,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/15/17,8/14/17,EK,1166,2138,0,0,10.34,,650,0,5080,95.34,0,5825.34,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,650,0,5080,95.34,0,5825.34,650,0,5080,95.34,0,5825.34,8/14/17,GPS,3.67303
2530048562,2,3400,US,AMERICAS,NYC,MAA,Y1RZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,7/26/18,8/14/17,EK,3008,3938,0,0,25.8,,650,0,5020,97.68,0,5767.68,7/27/17,,2/28/17,12/31/99,,,,DXB,,Y,650,0,5020,97.68,0,5767.68,650,0,5020,97.68,0,5767.68,8/14/17,GPS,3.67303
2530040272,2,3400,US,AMERICAS,NYC,AMD,Y1RZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/13/17,8/14/17,EK,1166,2138,0,0,10.34,,650,0,5020,95.34,0,5765.34,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,650,0,5020,95.34,0,5765.34,650,0,5020,95.34,0,5765.34,8/14/17,GPS,3.67303
2530129917,2,3400,US,AMERICAS,WAS,DOH,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/30/17,8/14/17,EK,56,85,0,0,3.98,,588,0,5064,105.93,0,5757.93,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,5064,105.93,0,5757.93,588,0,5064,105.93,0,5757.93,8/14/17,GPS,3.67303
2530044423,2,3400,US,AMERICAS,NYC,DOH,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/30/17,8/14/17,EK,155,141,0,0,11.35,,588,0,4990,105.93,0,5683.93,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,4990,105.93,0,5683.93,588,0,4990,105.93,0,5683.93,8/14/17,GPS,3.67303
2530040560,2,3400,US,AMERICAS,NYC,BAH,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/28/17,8/14/17,EK,102,118,0,0,7.24,,588,0,4990,100.63,0,5678.63,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,4990,100.63,0,5678.63,588,0,4990,100.63,0,5678.63,8/14/17,GPS,3.67303
2530052075,2,3400,US,AMERICAS,NYC,THR,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/5/17,8/14/17,EK,150,356,0,0,11.23,,588,0,4960,122.39,0,5670.39,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,4960,122.39,0,5670.39,588,0,4960,122.39,0,5670.39,8/14/17,GPS,3.67303
2530132326,2,3400,US,AMERICAS,WAS,LHE,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/2/17,8/14/17,EK,70,166,0,0,2.43,,624,0,4848,163.33,0,5635.33,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,624,0,4848,163.33,0,5635.33,624,0,4848,163.33,0,5635.33,8/14/17,GPS,3.67303
2530131149,2,3400,US,AMERICAS,WAS,ISB,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/15/17,8/14/17,EK,56,153,0,0,1.92,,624,0,4848,163.33,0,5635.33,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,624,0,4848,163.33,0,5635.33,624,0,4848,163.33,0,5635.33,8/14/17,GPS,3.67303
2530044420,2,3400,US,AMERICAS,NYC,DOH,Y1RZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/30/17,8/14/17,EK,155,141,0,0,11.35,,588,0,4930,105.93,0,5623.93,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,4930,105.93,0,5623.93,588,0,4930,105.93,0,5623.93,8/14/17,GPS,3.67303
2530048412,2,3400,US,AMERICAS,NYC,LUN,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/22/17,8/14/17,EK,283,432,0,0,45.43,,588,0,4883,133.12,0,5604.12,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,4883,133.12,0,5604.12,588,0,4883,133.12,0,5604.12,8/14/17,GPS,3.67303
2530050478,2,3400,US,AMERICAS,NYC,PEW,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/16/17,8/14/17,EK,55,101,0,0,73.33,,624,0,4765,163.33,0,5552.33,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,624,0,4765,163.33,0,5552.33,624,0,4765,163.33,0,5552.33,8/14/17,GPS,3.67303
2529962834,2,3400,US,AMERICAS,CHI,LHE,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/6/17,8/14/17,EK,148,334,0,0,7.34,,624,0,4765,158.83,0,5547.83,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,624,0,4765,158.83,0,5547.83,624,0,4765,158.83,0,5547.83,8/14/17,GPS,3.67303
2530055933,2,3400,US,AMERICAS,ORL,DEL,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/27/17,8/14/17,EK,348,316,0,0,45.97,,650,0,4769,82.02,0,5501.02,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,650,0,4769,82.02,0,5501.02,650,0,4769,82.02,0,5501.02,8/14/17,GPS,3.67303
2530055933,2,3400,US,AMERICAS,ORL,DEL,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/18/17,8/14/17,EK,348,316,0,0,45.97,,650,0,4769,82.02,0,5501.02,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,650,0,4769,82.02,0,5501.02,650,0,4769,82.02,0,5501.02,8/14/17,GPS,3.67303
2530047240,2,3400,US,AMERICAS,NYC,KHI,Y1RZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/20/17,8/14/17,EK,901,1127,0,0,32.57,,624,0,4705,163.33,0,5492.33,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,624,0,4705,163.33,0,5492.33,624,0,4705,163.33,0,5492.33,8/14/17,GPS,3.67303
2530048126,2,3400,US,AMERICAS,NYC,LHE,Y1RZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/17/17,8/14/17,EK,725,918,0,0,7.03,,624,0,4705,163.33,0,5492.33,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,624,0,4705,163.33,0,5492.33,624,0,4705,163.33,0,5492.33,8/14/17,GPS,3.67303
2530131485,2,3400,US,AMERICAS,WAS,JNB,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/2/17,8/14/17,EK,239,267,0,0,6.29,,588,0,4762,115.69,0,5465.69,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,4762,115.69,0,5465.69,588,0,4762,115.69,0,5465.69,8/14/17,GPS,3.67303
2529940410,2,3400,US,AMERICAS,BOS,JNB,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/17/17,8/14/17,EK,236,250,0,0,18.21,,588,0,4673,115.69,0,5376.69,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,4673,115.69,0,5376.69,588,0,4673,115.69,0,5376.69,8/14/17,GPS,3.67303
2530044282,2,3400,US,AMERICAS,NYC,DMM,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/15/17,8/14/17,EK,67,176,0,0,10.28,,598,0,4509,132.01,0,5239.01,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,598,0,4509,132.01,0,5239.01,598,0,4509,132.01,0,5239.01,8/14/17,GPS,3.67303
2530132789,2,3400,US,AMERICAS,WAS,MED,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,7/2/18,8/14/17,EK,74,89,0,0,8.78,,598,0,4402,132.01,0,5132.01,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,Y,598,0,4402,132.01,0,5132.01,598,0,4402,132.01,0,5132.01,8/14/17,GPS,3.67303
2529939486,2,3400,US,AMERICAS,BOS,JED,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/19/17,8/14/17,EK,158,316,0,0,28.16,,598,0,4179,132.01,0,4909.01,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,Y,598,0,4179,132.01,0,4909.01,598,0,4179,132.01,0,4909.01,8/14/17,GPS,3.67303
2530057444,2,3400,US,AMERICAS,ORL,JED,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,8/30/17,8/14/17,EK,100,265,0,0,77.52,,598,0,4179,127.51,0,4904.51,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,Y,598,0,4179,127.51,0,4904.51,598,0,4179,127.51,0,4904.51,8/14/17,GPS,3.67303
2530041826,2,3400,US,AMERICAS,NYC,CAI,YRRZFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,2/28/17,12/31/99,,,,M,12,S,9/6/17,8/14/17,EK,400,159,0,0,1.99,,588,0,3956,110.43,0,4654.43,7/13/17,,2/28/17,12/31/99,,,,DXB,,Y,588,0,3956,110.43,0,4654.43,588,0,3956,110.43,0,4654.43,8/14/17,GPS,3.67303
2530111274,2,0700,US,AMERICAS,SEA,HRE,EKWEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/14/18,10/31/18,4567,,,M,12,S,7/15/18,8/14/17,EK,107,69,0,0,61.85,,588,0,2324,127.12,0,3039.12,7/16/17,,2/28/17,12/31/99,,,,DXB,,E,588,0,2324,127.12,0,3039.12,588,0,2324,127.12,0,3039.12,8/14/17,GPS,3.67303
